humidity,weathersit,holiday,season,atemp,temperature,hr,total,day,month,year
59,1,0,1,0.1515,0.14,23,18,10,1,2011
83,2,0,3,0.5606,0.6,0,59,21,8,2012
79,1,0,3,0.6364,0.68,1,27,14,8,2012
47,1,0,1,0.2576,0.2,23,19,5,1,2011
82,2,0,1,0.4242,0.42,9,312,16,3,2012
50,1,0,2,0.6212,0.62,0,22,5,4,2011
81,1,0,4,0.3182,0.32,6,93,1,11,2011
93,3,0,4,0.2273,0.26,11,27,29,10,2011
49,1,0,1,0.2879,0.3,5,22,31,1,2012
42,1,0,1,0.3333,0.3,19,58,23,12,2012
45,2,0,4,0.2576,0.28,12,244,17,12,2011
86,2,0,4,0.4091,0.4,7,245,4,11,2011
46,1,0,2,0.3485,0.36,8,638,5,4,2012
24,1,0,2,0.5152,0.54,17,702,27,4,2012
79,1,0,3,0.803,0.78,2,14,22,7,2011
30,1,0,3,0.6364,0.7,14,267,26,6,2012
79,2,0,2,0.6667,0.7,7,284,1,6,2011
61,1,0,2,0.2576,0.28,20,118,24,3,2011
71,2,0,4,0.4242,0.42,10,134,4,11,2011
47,1,0,4,0.4394,0.44,14,201,4,11,2011
73,2,0,2,0.6061,0.64,9,138,24,5,2011
75,1,0,1,0.2879,0.24,3,13,1,1,2011
75,1,0,4,0.2879,0.24,2,12,30,11,2012
57,2,0,3,0.7121,0.76,13,144,3,8,2011
38,1,0,2,0.4394,0.44,12,313,3,4,2011
69,1,0,1,0.2727,0.22,3,15,16,1,2011
47,1,0,3,0.7727,0.84,21,323,5,7,2012
77,1,0,4,0.4394,0.44,10,184,18,12,2012
38,1,0,1,0.4242,0.42,14,106,10,1,2012
32,1,0,2,0.6515,0.72,15,281,13,6,2012
79,2,0,4,0.6364,0.68,12,184,28,9,2011
77,2,0,2,0.4242,0.42,17,488,18,4,2012
36,1,0,1,0.1061,0.1,1,7,9,2,2011
40,1,0,1,0.3939,0.38,15,216,3,2,2012
60,1,0,4,0.2727,0.26,23,53,5,11,2012
26,1,0,1,0.1212,0.16,15,65,21,1,2011
82,1,0,3,0.6364,0.68,1,24,4,9,2012
63,1,0,4,0.4848,0.5,21,155,15,12,2011
64,1,0,4,0.5455,0.58,20,379,23,10,2012
59,1,0,3,0.7727,0.8,0,119,24,7,2011
76,1,0,4,0.3485,0.34,9,83,26,11,2011
88,1,0,2,0.5303,0.56,7,356,4,5,2012
93,2,0,1,0.2424,0.22,21,41,18,1,2011
53,1,0,1,0.303,0.32,4,2,14,2,2011
93,1,0,4,0.3788,0.36,4,5,3,12,2012
81,1,0,2,0.3333,0.34,3,2,14,4,2011
52,1,0,3,0.7424,0.8,10,185,22,6,2012
86,3,0,1,0.1667,0.16,20,74,22,1,2012
50,1,0,2,0.4091,0.4,23,31,3,4,2011
55,1,1,2,0.5,0.52,12,200,15,4,2011
40,1,0,3,0.6212,0.6,20,390,10,9,2012
41,1,0,2,0.6212,0.62,12,360,18,5,2012
42,1,0,3,0.6515,0.72,20,269,1,7,2011
67,3,0,4,0.4242,0.42,8,62,7,10,2012
35,1,0,2,0.4242,0.42,23,94,12,4,2012
65,1,0,3,0.6061,0.64,6,190,25,7,2012
69,1,0,3,0.6364,0.68,2,96,10,7,2011
81,3,0,1,0.2879,0.28,1,45,11,2,2012
46,1,0,3,0.697,0.78,20,332,24,6,2012
94,2,0,4,0.5152,0.6,6,177,3,10,2012
70,2,0,2,0.303,0.32,13,101,24,3,2011
50,1,0,4,0.3636,0.36,18,237,5,11,2011
54,2,0,3,0.6364,0.68,1,127,24,6,2012
66,2,0,4,0.4091,0.4,10,176,20,11,2012
40,1,0,3,0.6818,0.76,17,398,28,8,2011
87,1,0,4,0.4091,0.4,5,34,28,11,2011
69,1,0,3,0.6364,0.68,10,141,15,8,2011
54,1,0,1,0.4242,0.42,17,129,31,12,2011
38,1,0,4,0.4394,0.44,18,642,12,10,2012
83,1,0,3,0.6364,0.68,4,9,7,8,2012
59,1,0,3,0.5,0.52,0,32,11,9,2012
65,1,0,1,0.2424,0.24,0,21,6,2,2012
40,1,0,4,0.4545,0.46,11,295,13,11,2011
53,1,0,1,0.303,0.34,11,73,2,3,2011
56,2,0,1,0.3485,0.32,19,262,10,2,2012
47,1,0,2,0.4242,0.42,11,224,12,4,2012
59,1,0,3,0.7727,0.8,3,35,8,7,2012
70,1,0,3,0.6818,0.72,19,400,23,6,2011
28,1,0,1,0.1515,0.12,15,103,22,1,2011
65,1,0,1,0.2273,0.24,21,45,25,1,2011
24,1,0,2,0.697,0.82,16,534,9,6,2012
37,2,0,2,0.5303,0.56,10,127,10,5,2011
100,2,0,2,0.5,0.52,7,196,25,4,2011
46,1,0,2,0.7576,0.82,11,153,10,6,2011
70,1,0,3,0.6818,0.72,23,177,2,8,2012
69,2,0,1,0.2121,0.22,19,58,29,1,2011
100,3,0,1,0.2273,0.2,9,20,5,2,2011
66,1,0,2,0.697,0.74,12,570,27,5,2012
81,2,0,4,0.3485,0.36,18,174,2,10,2011
89,1,0,3,0.5758,0.64,3,30,9,7,2011
47,2,1,1,0.197,0.2,0,17,17,1,2011
37,1,0,4,0.6515,0.72,16,634,5,10,2012
88,3,0,4,0.4848,0.5,11,52,27,10,2011
54,1,0,3,0.6212,0.66,7,307,11,8,2011
78,1,0,2,0.5758,0.6,3,5,23,5,2012
37,1,0,3,0.6667,0.76,11,274,16,8,2012
39,1,1,1,0.3333,0.3,23,26,20,2,2012
44,1,0,2,0.6212,0.66,13,681,15,4,2012
27,1,0,3,0.6515,0.74,19,582,25,6,2012
89,2,1,2,0.5909,0.66,8,94,30,5,2011
49,3,0,3,0.7424,0.8,17,358,3,7,2011
34,1,0,4,0.3485,0.36,14,242,13,12,2012
69,1,0,2,0.5909,0.6,13,265,3,5,2012
70,1,0,2,0.6818,0.72,21,218,7,6,2011
41,1,0,3,0.7121,0.8,8,585,6,7,2012
56,2,0,4,0.3636,0.36,13,133,14,12,2011
50,1,0,2,0.6212,0.62,22,226,3,6,2012
38,1,0,2,0.2727,0.28,11,168,26,3,2011
51,2,0,4,0.6515,0.7,13,410,28,9,2012
61,1,0,3,0.6515,0.7,0,154,10,7,2011
48,1,0,3,0.6515,0.7,21,206,11,8,2011
83,3,0,4,0.5758,0.62,23,45,27,9,2012
42,1,0,2,0.6364,0.7,19,379,15,4,2012
93,3,0,4,0.2121,0.22,15,41,29,10,2011
28,1,0,4,0.5,0.52,15,386,12,11,2011
94,1,0,4,0.5303,0.56,4,8,27,9,2012
59,1,0,1,0.197,0.18,6,91,5,3,2012
45,2,0,4,0.303,0.32,17,365,16,12,2011
42,1,0,4,0.6515,0.72,12,468,5,10,2012
43,1,0,1,0.4091,0.4,18,147,13,3,2011
52,1,0,3,0.7727,0.82,13,668,8,9,2012
87,2,0,4,0.3333,0.3,2,74,2,12,2012
48,1,0,1,0.2121,0.26,3,7,22,12,2012
87,2,0,4,0.3182,0.28,8,372,31,10,2011
30,1,0,1,0.197,0.24,0,13,3,3,2011
49,1,0,3,0.7424,0.8,16,330,5,8,2011
32,1,0,4,0.5,0.52,16,361,12,11,2011
47,2,0,4,0.4394,0.44,10,141,5,12,2012
51,1,0,1,0.4545,0.46,14,300,31,12,2011
48,1,0,1,0.0606,0.02,5,5,24,1,2011
57,1,0,3,0.6818,0.74,7,483,3,7,2012
41,1,0,3,0.6212,0.64,13,694,16,9,2012
88,3,0,3,0.5303,0.56,10,30,20,9,2011
93,3,0,1,0.2121,0.22,7,49,2,2,2011
75,1,0,1,0.2576,0.24,7,95,30,12,2011
81,1,0,4,0.303,0.3,22,66,30,10,2012
41,1,1,1,0.2273,0.26,6,14,2,1,2012
67,1,0,4,0.4697,0.48,3,7,5,12,2012
77,1,0,3,0.5152,0.54,3,14,14,9,2012
46,1,0,4,0.3182,0.34,17,638,5,11,2012
75,1,0,1,0.2576,0.2,2,5,24,12,2012
45,1,0,2,0.2879,0.3,11,75,25,3,2011
51,1,0,2,0.6667,0.72,10,95,6,6,2011
49,1,0,1,0.3333,0.3,11,84,5,1,2012
51,1,0,3,0.6667,0.72,19,633,23,8,2012
37,1,0,2,0.5303,0.56,21,151,18,4,2011
65,2,0,2,0.6061,0.64,10,198,13,6,2012
51,1,0,3,0.6667,0.72,22,318,12,7,2012
70,1,0,1,0.3333,0.3,11,270,4,2,2012
53,2,0,4,0.5455,0.58,22,220,28,9,2012
34,2,0,1,0.3939,0.38,1,76,4,3,2012
50,2,0,4,0.4091,0.4,14,185,1,11,2012
57,1,0,3,0.6818,0.74,20,471,30,8,2012
60,1,0,2,0.5303,0.56,16,347,30,4,2012
43,1,0,2,0.6212,0.6,17,850,5,6,2012
80,2,0,1,0.2576,0.22,14,54,1,2,2011
87,2,0,1,0.2424,0.24,14,98,29,12,2012
74,1,0,1,0.1212,0.1,8,216,11,2,2011
48,1,0,3,0.6818,0.76,16,431,15,8,2012
66,1,0,3,0.7576,0.78,5,8,24,7,2011
61,1,0,4,0.3182,0.34,12,196,13,11,2012
70,1,0,3,0.697,0.74,10,422,8,9,2012
77,1,0,4,0.4394,0.44,8,400,4,10,2011
66,1,0,1,0.3636,0.34,6,2,13,3,2011
57,2,0,4,0.4091,0.4,17,723,31,10,2012
77,2,0,2,0.4848,0.5,23,98,2,5,2012
82,1,0,2,0.4394,0.44,23,120,6,5,2011
49,1,0,2,0.2879,0.3,3,2,11,4,2012
46,1,0,2,0.6212,0.6,8,125,4,6,2011
35,1,1,3,0.8485,0.92,16,389,4,7,2012
32,1,0,3,0.7273,0.84,11,128,2,8,2011
66,1,0,3,0.7576,0.78,0,150,7,7,2012
48,1,0,4,0.4848,0.5,12,585,11,11,2012
51,2,0,3,0.6667,0.72,12,229,1,9,2011
37,1,0,1,0.3939,0.38,19,282,17,2,2012
72,1,0,2,0.4848,0.5,18,491,25,3,2012
61,1,0,4,0.3333,0.32,10,178,30,10,2011
60,1,0,4,0.2273,0.24,7,385,13,12,2012
78,1,0,2,0.6061,0.66,22,161,28,5,2011
35,1,0,3,0.6818,0.78,12,292,12,7,2012
46,1,0,3,0.7273,0.8,16,317,17,7,2011
86,3,0,1,0.2121,0.14,2,26,21,1,2012
62,1,0,3,0.7121,0.76,18,792,7,9,2012
74,1,0,1,0.2121,0.18,21,38,27,1,2011
93,3,0,1,0.2424,0.22,6,18,2,2,2011
38,1,0,2,0.4242,0.42,11,93,6,4,2011
79,1,0,3,0.6364,0.68,0,47,1,8,2012
74,1,0,3,0.697,0.72,21,229,21,6,2011
56,1,0,4,0.5152,0.54,17,888,17,10,2012
55,1,0,3,0.7576,0.8,10,181,2,8,2012
100,3,0,4,0.4545,0.46,13,71,6,12,2011
73,1,0,2,0.5909,0.62,12,367,15,5,2011
47,2,0,1,0.197,0.2,3,1,16,2,2011
66,1,0,1,0.3485,0.36,8,299,17,3,2011
59,1,0,3,0.7424,0.78,22,199,27,7,2012
77,2,0,1,0.4848,0.5,14,521,18,3,2012
57,2,0,4,0.4091,0.4,19,406,19,11,2012
93,1,0,4,0.3485,0.32,3,4,9,11,2011
94,3,0,1,0.4545,0.46,13,32,28,2,2011
52,1,0,2,0.5303,0.56,9,160,8,5,2011
78,1,0,3,0.5909,0.64,8,94,11,9,2011
60,1,0,4,0.2424,0.26,6,23,5,11,2011
83,1,0,3,0.5152,0.54,5,27,31,8,2011
50,1,0,1,0.0758,0.1,7,99,10,2,2011
34,1,0,4,0.4848,0.5,17,184,25,11,2011
94,3,0,4,0.4242,0.42,23,14,28,10,2012
64,2,0,2,0.5152,0.54,16,141,21,3,2011
45,1,0,4,0.5,0.52,18,405,11,11,2012
83,2,0,4,0.5758,0.64,10,275,25,9,2011
88,3,0,2,0.5455,0.58,10,99,21,5,2012
41,2,0,3,0.7879,0.86,16,492,3,8,2012
87,2,0,2,0.4091,0.4,10,250,25,3,2012
93,3,0,2,0.303,0.34,6,21,4,5,2011
24,1,0,1,0.5152,0.54,18,502,31,1,2012
52,1,0,3,0.697,0.76,10,264,9,7,2011
55,1,0,3,0.6818,0.74,17,851,15,8,2012
59,1,0,4,0.2576,0.2,9,107,11,12,2011
48,1,0,3,0.6667,0.72,16,298,12,9,2011
46,2,0,4,0.3636,0.34,14,225,12,12,2012
81,3,0,1,0.3485,0.36,17,128,2,3,2012
93,3,0,1,0.303,0.32,20,32,26,12,2012
83,1,0,2,0.5303,0.56,2,16,2,5,2012
65,2,0,4,0.303,0.3,3,6,16,11,2012
20,1,0,2,0.5909,0.6,15,316,3,4,2012
86,2,0,1,0.2576,0.2,12,55,1,2,2011
74,1,0,1,0.1818,0.16,6,36,25,1,2011
82,3,0,2,0.4848,0.5,21,34,9,5,2012
89,3,0,3,0.5758,0.64,18,237,7,9,2011
73,2,0,3,0.6061,0.64,7,261,27,6,2011
34,1,0,2,0.5,0.52,1,14,18,4,2012
57,1,0,3,0.7121,0.76,23,89,26,7,2011
66,2,0,4,0.3333,0.34,21,154,14,12,2011
50,1,0,1,0.6212,0.66,16,385,19,3,2012
53,1,0,3,0.6212,0.64,2,52,2,7,2011
55,1,0,3,0.697,0.76,21,253,24,6,2012
23,1,0,2,0.4697,0.48,19,412,6,4,2012
88,2,0,4,0.5152,0.54,0,30,11,10,2011
57,1,0,3,0.7121,0.76,18,394,20,8,2011
51,1,0,1,0.2121,0.22,22,39,22,12,2012
62,1,0,1,0.4394,0.44,0,46,8,3,2012
32,1,0,1,0.3939,0.38,20,159,9,3,2012
82,1,0,3,0.4545,0.46,7,534,20,9,2012
38,2,0,3,0.7273,0.82,17,646,22,6,2012
64,1,0,2,0.5152,0.54,3,28,17,6,2012
66,2,0,4,0.3485,0.34,20,172,17,11,2012
45,1,0,3,0.6818,0.76,12,294,30,8,2012
93,2,0,2,0.2879,0.3,5,5,9,4,2011
57,1,0,1,0.3939,0.38,16,104,19,1,2011
93,3,0,1,0.2273,0.16,7,52,1,2,2011
54,1,0,4,0.4242,0.42,22,113,21,10,2012
28,1,0,3,0.6515,0.72,17,900,26,6,2012
96,2,0,1,0.2879,0.28,6,71,17,2,2012
72,1,0,3,0.5,0.52,1,21,17,9,2012
89,1,0,3,0.6364,0.68,0,187,15,7,2012
48,1,0,3,0.6667,0.74,18,941,23,8,2012
83,1,0,2,0.5758,0.62,0,73,25,5,2012
74,1,0,4,0.6212,0.66,22,241,3,10,2012
66,2,0,4,0.3939,0.38,11,292,2,10,2011
26,1,0,1,0.2879,0.3,14,84,11,2,2011
40,1,0,1,0.3939,0.38,23,33,16,2,2011
47,1,0,1,0.4242,0.42,21,197,1,3,2012
49,1,0,1,0.0758,0.1,6,2,12,2,2012
57,1,0,2,0.6667,0.72,7,68,11,6,2011
87,2,0,4,0.303,0.28,8,90,6,11,2011
100,2,0,2,0.5,0.6,6,98,26,5,2011
65,1,0,2,0.2879,0.3,0,39,3,4,2011
41,1,0,4,0.6212,0.64,13,219,5,10,2011
39,1,0,1,0.1212,0.14,11,45,10,2,2011
70,2,0,3,0.6818,0.72,5,40,19,7,2012
74,2,0,3,0.697,0.72,8,457,8,7,2011
60,2,0,4,0.5152,0.54,14,147,15,11,2011
43,1,0,1,0.4091,0.4,12,376,7,1,2012
77,1,1,2,0.5152,0.54,4,6,16,4,2012
37,1,0,1,0.1212,0.16,17,69,8,1,2011
39,1,0,2,0.6515,0.72,15,628,21,4,2012
57,1,0,1,0.4091,0.4,20,86,12,3,2011
76,1,0,4,0.3485,0.36,20,124,4,12,2011
72,2,0,2,0.4545,0.46,9,301,19,4,2012
39,1,0,4,0.4848,0.5,17,827,11,10,2012
61,2,0,2,0.6515,0.7,15,256,15,5,2012
72,3,0,4,0.4848,0.5,20,194,30,9,2012
68,1,0,3,0.5303,0.56,7,357,30,8,2011
75,2,0,1,0.303,0.28,3,6,26,1,2012
27,1,0,3,0.697,0.8,19,425,23,6,2012
77,1,0,1,0.4697,0.48,9,315,15,3,2012
41,1,0,3,0.2424,0.82,12,365,17,8,2012
44,1,0,2,0.6364,0.68,20,385,15,6,2012
66,1,0,3,0.7273,0.76,9,353,9,8,2012
52,1,0,3,0.7424,0.8,6,25,23,7,2011
83,1,0,3,0.5758,0.62,23,136,21,8,2012
94,3,0,3,0.5606,0.64,21,82,8,9,2011
81,1,0,4,0.2273,0.26,18,482,27,11,2012
37,1,0,1,0.197,0.22,14,47,3,2,2011
49,1,0,4,0.3636,0.34,20,277,26,11,2012
42,1,0,2,0.6515,0.72,14,263,16,5,2012
36,1,0,2,0.4697,0.48,13,203,12,4,2012
38,1,0,3,0.6212,0.64,13,323,10,9,2012
52,1,0,1,0.2576,0.26,14,63,4,1,2011
41,1,0,3,0.7879,0.86,16,495,15,7,2012
50,1,0,3,0.6212,0.66,23,127,11,8,2011
49,1,0,2,0.5455,0.58,11,340,8,5,2011
73,1,0,2,0.5909,0.6,3,3,17,5,2012
40,1,0,3,0.5455,0.58,18,892,19,9,2012
57,1,0,3,0.7121,0.76,13,205,4,8,2011
94,3,0,3,0.5152,0.54,16,106,6,9,2011
69,2,0,3,0.6061,0.62,6,20,19,8,2012
87,1,0,4,0.3485,0.34,23,50,6,11,2011
87,2,0,1,0.3939,0.38,9,228,22,12,2011
77,1,0,2,0.5152,0.54,19,504,2,5,2012
93,2,0,1,0.3333,0.36,13,76,29,2,2012
78,1,0,2,0.5303,0.56,20,374,21,3,2012
46,1,0,4,0.5303,0.56,14,161,8,11,2011
59,1,0,3,0.7727,0.8,21,289,4,8,2012
37,1,0,4,0.5303,0.56,13,381,12,10,2012
100,2,0,2,0.5,0.52,7,42,15,5,2011
71,3,0,1,0.4242,0.42,21,17,22,12,2011
73,1,0,3,0.5909,0.62,1,20,15,7,2011
43,1,0,1,0.4091,0.4,13,204,6,1,2012
73,2,0,2,0.5152,0.54,8,641,8,5,2012
62,1,0,2,0.4091,0.4,21,150,4,5,2011
41,1,0,2,0.6212,0.62,16,387,19,4,2012
40,1,0,3,0.6818,0.76,19,677,16,8,2012
48,1,0,2,0.6818,0.76,16,440,4,5,2012
87,3,0,1,0.2273,0.26,0,3,27,12,2012
52,1,0,2,0.5303,0.56,22,168,4,6,2012
65,1,0,4,0.2727,0.26,5,5,4,11,2012
34,1,0,3,0.7576,0.86,14,230,2,7,2012
36,2,0,2,0.6212,0.64,19,439,12,5,2012
65,1,0,2,0.6061,0.64,14,204,3,5,2012
43,1,0,3,0.7273,0.8,12,189,17,8,2011
28,1,0,1,0.1364,0.12,16,83,22,1,2011
74,2,0,3,0.6667,0.7,20,286,4,8,2011
79,1,0,3,0.6364,0.68,3,6,3,8,2012
62,2,0,2,0.6818,0.72,16,279,23,5,2011
93,1,0,1,0.2121,0.14,4,1,30,1,2011
93,2,0,1,0.3333,0.3,1,18,17,2,2012
84,3,0,3,0.6667,0.7,14,229,20,7,2012
70,1,0,1,0.2879,0.28,0,30,30,12,2011
78,2,0,2,0.6061,0.66,5,19,19,6,2011
54,2,0,3,0.6515,0.7,8,713,13,7,2012
65,1,0,3,0.2424,0.64,3,6,17,8,2012
28,1,0,2,0.6515,0.74,11,165,2,6,2011
79,2,0,2,0.6667,0.7,8,643,20,6,2012
73,1,0,3,0.5152,0.54,3,4,30,8,2011
52,1,0,2,0.7727,0.82,14,189,26,5,2011
65,1,0,4,0.3182,0.3,1,15,19,12,2012
41,1,0,4,0.6212,0.62,16,722,29,9,2012
84,2,1,3,0.6667,0.7,8,127,3,9,2012
43,2,0,2,0.7273,0.8,20,254,9,6,2011
49,1,0,4,0.3636,0.34,21,181,26,11,2012
76,2,1,2,0.4091,0.4,20,118,15,4,2011
88,1,0,4,0.4545,0.46,0,37,23,10,2012
26,1,0,1,0.2727,0.32,21,33,19,2,2011
37,1,0,3,0.7879,0.88,17,615,21,6,2012
83,1,0,4,0.5,0.52,4,8,30,9,2011
27,1,0,1,0.1818,0.2,14,48,10,2,2011
88,1,0,1,0.4848,0.5,23,54,21,12,2011
36,1,1,1,0.2727,0.3,14,151,2,1,2012
60,1,0,4,0.5303,0.56,18,465,7,10,2011
94,3,0,4,0.4545,0.46,9,82,16,11,2011
38,1,0,2,0.6515,0.72,1,15,2,6,2011
56,1,0,1,0.303,0.34,10,120,15,2,2012
32,1,0,3,0.7273,0.84,17,401,9,7,2011
64,3,0,2,0.5455,0.58,13,183,19,5,2011
50,2,0,2,0.6212,0.62,1,13,12,4,2011
79,1,0,3,0.6364,0.68,2,14,3,8,2012
35,1,0,4,0.4091,0.4,17,245,30,10,2011
72,1,0,3,0.4848,0.5,10,260,18,9,2011
87,2,0,4,0.3485,0.36,10,257,16,12,2012
66,2,0,1,0.3182,0.32,5,4,24,12,2011
62,1,0,1,0.303,0.3,2,3,15,3,2011
44,1,0,3,0.7576,0.84,11,260,9,8,2012
69,2,0,1,0.6061,0.62,15,244,20,3,2012
57,2,0,2,0.6818,0.74,22,153,9,6,2011
60,1,0,4,0.2576,0.24,20,104,18,12,2011
61,1,0,3,0.6061,0.62,22,143,30,8,2011
77,1,0,4,0.5152,0.54,2,18,25,10,2012
78,2,0,2,0.5455,0.58,21,269,5,5,2012
77,2,0,4,0.5152,0.54,21,156,28,11,2011
77,1,0,4,0.5,0.52,5,41,5,10,2012
64,1,0,3,0.6061,0.6,3,34,26,6,2011
83,1,0,3,0.6061,0.66,6,124,28,6,2011
47,1,0,1,0.4394,0.44,14,282,27,2,2011
82,2,0,1,0.4091,0.4,0,38,27,1,2012
62,1,0,4,0.4242,0.42,5,24,6,10,2011
66,1,0,3,0.7273,0.76,1,16,18,7,2012
93,3,0,1,0.3333,0.34,23,18,9,3,2011
79,1,0,3,0.697,0.72,23,138,7,8,2012
56,1,0,1,0.2879,0.26,4,2,10,2,2012
60,1,0,2,0.6061,0.6,3,7,13,6,2011
55,1,0,3,0.6818,0.74,16,283,15,8,2011
37,1,0,2,0.4091,0.4,11,291,6,4,2012
87,3,0,2,0.3333,0.34,16,62,22,4,2011
76,2,0,4,0.4091,0.4,17,495,3,10,2011
56,2,0,2,0.6212,0.6,5,40,14,6,2012
83,1,0,3,0.5758,0.62,4,6,23,8,2012
79,2,0,3,0.7121,0.74,2,6,25,7,2011
64,2,0,2,0.5152,0.54,3,28,13,5,2012
94,2,0,2,0.4091,0.4,7,39,25,3,2012
69,1,0,1,0.1515,0.14,8,179,4,1,2011
44,1,0,4,0.4697,0.48,5,26,16,12,2011
77,3,0,2,0.4394,0.44,18,224,12,4,2011
65,3,0,3,0.6364,0.68,4,5,3,7,2011
34,1,0,3,0.7273,0.82,15,317,28,8,2012
55,1,0,3,0.697,0.76,18,857,31,7,2012
56,1,0,4,0.2576,0.28,8,691,14,11,2012
87,3,0,2,0.2727,0.28,16,36,30,3,2011
55,1,0,3,0.7576,0.8,23,131,5,7,2012
59,1,0,1,0.1818,0.2,8,214,1,3,2011
51,1,0,3,0.6364,0.68,21,202,25,6,2011
40,1,1,1,0.3939,0.38,13,140,26,12,2011
86,1,0,1,0.1515,0.14,8,30,12,2,2011
87,2,0,4,0.4091,0.4,2,3,4,10,2011
56,1,0,4,0.2424,0.26,8,92,19,11,2011
54,3,0,3,0.6667,0.72,12,584,25,8,2012
100,2,0,4,0.4545,0.46,7,156,23,11,2011
82,1,0,4,0.4545,0.46,3,6,5,10,2011
57,1,0,3,0.6515,0.7,7,305,10,8,2011
87,1,0,4,0.3485,0.34,0,18,8,11,2011
83,1,0,2,0.6364,0.68,2,8,29,5,2012
39,1,0,2,0.5152,0.54,9,230,29,4,2011
79,1,0,3,0.6364,0.68,9,271,11,8,2012
79,3,0,3,0.7121,0.74,17,149,6,8,2011
54,1,0,2,0.6667,0.72,14,146,25,4,2011
50,2,0,1,0.1212,0.12,5,6,10,2,2011
50,1,0,2,0.6212,0.66,0,86,1,6,2012
49,1,0,3,0.7879,0.84,8,109,23,7,2011
48,2,0,3,0.5,0.52,17,566,16,9,2011
48,2,0,4,0.6667,0.74,13,326,27,9,2012
39,1,0,1,0.6364,0.7,17,713,15,3,2012
73,1,0,2,0.6061,0.64,2,61,27,5,2012
49,1,0,4,0.2879,0.32,19,356,13,11,2012
75,1,0,4,0.2879,0.24,23,45,12,12,2011
70,1,0,3,0.6515,0.7,21,171,2,9,2012
55,1,0,2,0.5,0.52,23,174,18,5,2012
37,1,0,1,0.4091,0.4,21,93,19,3,2011
32,1,0,1,0.3939,0.38,12,86,16,2,2011
16,1,0,2,0.4394,0.44,17,614,27,3,2012
54,1,0,4,0.6515,0.7,12,743,6,10,2012
43,2,1,1,0.2121,0.18,14,86,17,1,2011
61,1,0,2,0.6212,0.66,19,586,22,3,2012
39,1,0,1,0.2879,0.34,13,159,28,12,2011
50,1,0,4,0.3939,0.38,19,336,19,12,2012
56,2,0,1,0.2727,0.26,12,130,29,12,2011
65,1,0,4,0.2576,0.26,8,168,17,11,2012
37,2,0,1,0.2273,0.2,21,104,20,1,2012
69,1,0,3,0.6212,0.66,19,287,2,9,2011
73,1,0,3,0.5909,0.62,2,17,30,8,2012
74,1,0,3,0.6212,0.66,5,42,26,7,2012
69,1,0,3,0.6212,0.66,2,21,26,7,2012
93,1,0,4,0.3788,0.36,6,138,3,12,2012
82,1,0,4,0.4242,0.42,1,25,4,12,2012
44,1,0,4,0.4545,0.46,15,246,18,12,2012
53,1,0,4,0.6212,0.62,18,826,23,10,2012
82,2,0,4,0.3939,0.38,6,143,9,10,2012
65,1,0,2,0.6212,0.66,10,432,5,5,2012
100,3,0,1,0.4394,0.44,17,229,21,12,2011
45,1,0,4,0.5,0.52,15,567,10,11,2012
68,2,0,2,0.4848,0.5,8,351,19,4,2011
74,1,0,3,0.6364,0.68,22,174,4,8,2011
18,1,0,4,0.4394,0.44,13,228,8,11,2012
83,2,0,4,0.5,0.52,8,801,24,10,2012
94,2,0,3,0.5152,0.6,2,10,22,9,2011
82,2,0,2,0.4848,0.5,13,197,26,4,2012
47,1,0,3,0.803,0.86,14,326,27,7,2012
52,1,0,1,0.2727,0.3,23,28,19,1,2011
47,1,0,3,0.7727,0.84,13,254,19,7,2012
67,2,0,4,0.4242,0.42,5,4,20,11,2011
88,1,0,3,0.5303,0.56,4,8,13,9,2011
83,1,0,3,0.6061,0.66,23,116,13,7,2011
88,3,0,2,0.5303,0.56,6,137,22,5,2012
56,1,0,1,0.3182,0.34,10,96,28,12,2011
53,2,0,2,0.6212,0.62,3,5,14,6,2012
33,1,0,2,0.6515,0.74,14,451,4,6,2011
44,1,0,4,0.2576,0.22,6,71,18,11,2011
100,3,0,2,0.4394,0.44,22,83,24,3,2012
100,2,0,1,0.2727,0.3,7,15,5,3,2011
28,1,0,3,0.8182,0.92,17,770,17,7,2012
61,1,0,1,0.303,0.32,9,231,15,2,2012
75,2,0,4,0.2727,0.3,16,257,27,11,2012
72,2,0,3,0.4848,0.5,21,170,17,9,2011
44,1,0,1,0.4394,0.44,2,7,1,2,2012
79,1,0,3,0.697,0.72,20,294,15,7,2012
55,1,0,4,0.4697,0.48,9,223,25,10,2011
79,2,0,3,0.6667,0.7,10,205,27,8,2011
39,1,0,2,0.6364,0.7,15,617,15,4,2012
25,1,0,1,0.4848,0.5,13,125,2,3,2011
65,1,0,3,0.6061,0.62,6,106,11,8,2011
62,1,0,1,0.2727,0.24,22,47,1,3,2011
41,1,0,1,0.2576,0.26,10,188,26,2,2012
61,1,0,1,0.6061,0.62,19,549,19,3,2012
52,2,0,3,0.7424,0.8,19,342,22,6,2011
43,1,0,3,0.7273,0.8,15,390,20,8,2011
65,3,0,2,0.6061,0.64,13,219,8,5,2012
86,3,0,1,0.1818,0.2,9,23,26,12,2012
51,1,0,4,0.4394,0.44,12,309,26,11,2011
88,2,0,2,0.5152,0.54,9,207,17,5,2011
66,1,0,4,0.3485,0.32,2,8,20,12,2012
94,2,0,4,0.4091,0.4,18,507,17,12,2012
76,2,1,1,0.303,0.32,14,116,21,2,2011
